# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Fast Power Headbutt'     |1        |0           |40    |15       |1          |22        |48        |25      |{'power', 'fast', 'head'}      |['do_strength_based_dam']                      |3    |1    
'Fast Power Kick'         |3        |0           |30    |30       |2          |33        |56        |25      |{'power', 'kick', 'fast'}      |['do_strength_based_dam']                      |3    |5    

# name                   |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                      |functions                 |tier |freq 
'Fast Power Knee'        |1        |0           |30    |30       |2          |33        |56        |25      |{'power', 'knee', 'fast'}     |['do_strength_based_dam'] |3    |2    
'Fast Power Palm'        |2        |0           |23    |26       |1          |22        |40        |25      |{'power', 'palm', 'fast'}     |['do_strength_based_dam'] |3    |4    
'Fast Power Punch'       |2        |0           |26    |23       |1          |22        |40        |25      |{'power', 'punch', 'fast'}    |['do_strength_based_dam'] |3    |5    
'Fast Punch'             |2        |0           |26    |23       |1          |22        |40        |5       |{'punch', 'fast'}             |[]                        |1    |5    
'Fast Shocking Claw'     |1        |0           |20    |30       |1          |22        |40        |25      |{'shocking', 'fast', 'claw'}  |['do_shock_move']         |3    |3    
'Fast Shocking Elbow'    |1        |0           |30    |25       |1          |33        |48        |25      |{'shocking', 'elbow', 'fast'} |['do_shock_move']         |3    |3    
'Fast Shocking Headbutt' |1        |0           |40    |15       |1          |22        |48        |25      |{'shocking', 'fast', 'head'}  |['do_shock_move']         |3    |1    
'Fast Shocking Kick'     |3        |0           |30    |30       |2          |33        |56        |25      |{'shocking', 'kick', 'fast'}  |['do_shock_move']         |3    |5    
'Fast Shocking Knee'     |1        |0           |30    |30       |2          |33        |56        |25      |{'shocking', 'knee', 'fast'}  |['do_shock_move']         |3    |2    
'Fast Shocking Palm'     |2        |0           |23    |26       |1          |22        |40        |25      |{'shocking', 'palm', 'fast'}  |['do_shock_move']         |3    |4    
'Fast Shocking Punch'    |2        |0           |26    |23       |1          |22        |40        |25      |{'shocking', 'punch', 'fast'} |['do_shock_move']         |3    |5    
'Fast Solar Claw'        |1        |0           |20    |30       |1          |22        |40        |25      |{'fast', 'solar', 'claw'}     |['do_stam_dam']           |3    |3    
'Fast Solar Elbow'       |1        |0           |30    |25       |1          |33        |48        |25      |{'elbow', 'fast', 'solar'}    |['do_stam_dam']           |3    |3    
'Fast Solar Headbutt'    |1        |0           |40    |15       |1          |22        |48        |25      |{'fast', 'solar', 'head'}     |['do_stam_dam']           |3    |1    
'Fast Solar Kick'        |3        |0           |30    |30       |2          |33        |56        |25      |{'kick', 'fast', 'solar'}     |['do_stam_dam']           |3    |5    
'Fast Solar Knee'        |1        |0           |30    |30       |2          |33        |56        |25      |{'fast', 'knee', 'solar'}     |['do_stam_dam']           |3    |2    
'Fast Solar Palm'        |2        |0           |23    |26       |1          |22        |40        |25      |{'fast', 'palm', 'solar'}     |['do_stam_dam']           |3    |4    
'Fast Solar Punch'       |2        |0           |26    |23       |1          |22        |40        |25      |{'punch', 'solar', 'fast'}    |['do_stam_dam']           |3    |5    
'Fast Trick Claw'        |1        |0           |20    |30       |1          |22        |40        |25      |{'trick', 'claw', 'fast'}     |['do_agility_based_dam']  |3    |3    
'Fast Trick Elbow'       |1        |0           |30    |25       |1          |33        |48        |25      |{'elbow', 'trick', 'fast'}    |['do_agility_based_dam']  |3    |3    
'Fast Trick Headbutt'    |1        |0           |40    |15       |1          |22        |48        |25      |{'trick', 'head', 'fast'}     |['do_agility_based_dam']  |3    |1    
'Fast Trick Kick'        |3        |0           |30    |30       |2          |33        |56        |25      |{'kick', 'trick', 'fast'}     |['do_agility_based_dam']  |3    |5    
'Fast Trick Knee'        |1        |0           |30    |30       |2          |33        |56        |25      |{'trick', 'knee', 'fast'}     |['do_agility_based_dam']  |3    |2    
'Fast Trick Palm'        |2        |0           |23    |26       |1          |22        |40        |25      |{'trick', 'palm', 'fast'}     |['do_agility_based_dam']  |3    |4    
'Fast Trick Punch'       |2        |0           |26    |23       |1          |22        |40        |25      |{'punch', 'trick', 'fast'}    |['do_agility_based_dam']  |3    |5    

# name                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                        |functions                                                      |tier |freq 
'Ferocious Claw'           |1        |0           |20    |30       |1          |24        |50        |35      |{'ferocious', 'claw'}           |['do_speed_based_dam', 'do_strength_based_dam']                |3    |3    
'Ferocious Elbow'          |1        |0           |30    |25       |1          |36        |60        |35      |{'elbow', 'ferocious'}          |['do_speed_based_dam', 'do_strength_based_dam']                |3    |3    
'Ferocious Headbutt'       |1        |0           |40    |15       |1          |24        |60        |35      |{'ferocious', 'head'}           |['do_speed_based_dam', 'do_strength_based_dam']                |3    |1    
'Ferocious Kick'           |3        |0           |30    |30       |2          |36        |70        |35      |{'kick', 'ferocious'}           |['do_speed_based_dam', 'do_strength_based_dam']                |3    |5    
'Ferocious Knee'           |1        |0           |30    |30       |2          |36        |70        |35      |{'ferocious', 'knee'}           |['do_speed_based_dam', 'do_strength_based_dam']                |3    |2    
'Ferocious Nerve Claw'     |1        |0           |20    |30       |1          |24        |50        |55      |{'ferocious', 'nerve', 'claw'}  |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |3    
'Ferocious Nerve Elbow'    |1        |0           |30    |25       |1          |36        |60        |55      |{'ferocious', 'elbow', 'nerve'} |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |3    
'Ferocious Nerve Headbutt' |1        |0           |40    |15       |1          |24        |60        |55      |{'ferocious', 'nerve', 'head'}  |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |1    
'Ferocious Nerve Kick'     |3        |0           |30    |30       |2          |36        |70        |55      |{'kick', 'ferocious', 'nerve'}  |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |5    
'Ferocious Nerve Knee'     |1        |0           |30    |30       |2          |36        |70        |55      |{'ferocious', 'nerve', 'knee'}  |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |2    
'Ferocious Nerve Palm'     |2        |0           |23    |26       |1          |24        |50        |55      |{'ferocious', 'nerve', 'palm'}  |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |4    
'Ferocious Nerve Punch'    |2        |0           |26    |23       |1          |24        |50        |55      |{'nerve', 'ferocious', 'punch'} |['do_mob_dam', 'do_speed_based_dam', 'do_strength_based_dam']  |5    |5    
'Ferocious Palm'           |2        |0           |23    |26       |1          |24        |50        |35      |{'ferocious', 'palm'}           |['do_speed_based_dam', 'do_strength_based_dam']                |3    |4    
'Ferocious Punch'          |2        |0           |26    |23       |1          |24        |50        |35      |{'ferocious', 'punch'}          |['do_speed_based_dam', 'do_strength_based_dam']                |3    |5    
