# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Expert Onslaught Heavy Claw'         |3        |-2          |34    |25       |2          |44        |56        |35      |{'onslaught', 'expert', 'heavy', 'claw'}                      |['cause_bleeding']                                                |7    |2    
'Expert Onslaught Heavy Elbow'        |3        |-2          |43    |26       |2          |62        |67        |35      |{'elbow', 'onslaught', 'expert', 'heavy'}                     |[]                                                                |7    |2    
'Expert Onslaught Heavy Headbutt'     |3        |-2          |48    |26       |2          |45        |67        |35      |{'head', 'onslaught', 'heavy', 'expert'}                      |[]                                                                |7    |1    
'Expert Onslaught Heavy Kick'         |3        |-2          |38    |25       |3          |69        |78        |35      |{'kick', 'onslaught', 'expert', 'heavy'}                      |[]                                                                |7    |4    
'Expert Onslaught Heavy Knee'         |3        |-2          |46    |26       |3          |56        |78        |35      |{'onslaught', 'expert', 'knee', 'heavy'}                      |[]                                                                |7    |1    
'Expert Onslaught Heavy Palm'         |4        |-2          |35    |28       |2          |44        |54        |35      |{'onslaught', 'expert', 'heavy', 'palm'}                      |[]                                                                |7    |3    
'Expert Onslaught Heavy Punch'        |4        |-2          |37    |26       |2          |45        |56        |35      |{'onslaught', 'expert', 'punch', 'heavy'}                     |[]                                                                |7    |4    

# name                                |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                      |functions                                |tier |freq 
'Expert Onslaught Kick'               |3        |-2          |32    |28       |3          |54        |78        |30      |{'kick', 'onslaught', 'expert'}                               |[]                                       |6    |4    
'Expert Onslaught Knee'               |3        |-2          |38    |30       |3          |45        |78        |30      |{'onslaught', 'expert', 'knee'}                               |[]                                       |6    |1    
'Expert Onslaught Light Claw'         |3        |-2          |22    |30       |2          |26        |56        |35      |{'onslaught', 'light', 'expert', 'claw'}                      |['cause_bleeding']                       |7    |2    
'Expert Onslaught Light Elbow'        |3        |-2          |29    |34       |2          |36        |67        |35      |{'elbow', 'onslaught', 'light', 'expert'}                     |[]                                       |7    |2    
'Expert Onslaught Light Headbutt'     |3        |-2          |31    |31       |2          |27        |67        |35      |{'head', 'light', 'onslaught', 'expert'}                      |[]                                       |7    |1    
'Expert Onslaught Light Kick'         |3        |-2          |26    |30       |3          |39        |78        |35      |{'kick', 'onslaught', 'light', 'expert'}                      |[]                                       |7    |4    
'Expert Onslaught Light Knee'         |3        |-2          |31    |34       |3          |34        |78        |35      |{'onslaught', 'light', 'knee', 'expert'}                      |[]                                       |7    |1    
'Expert Onslaught Light Palm'         |4        |-2          |23    |35       |2          |26        |54        |35      |{'onslaught', 'light', 'expert', 'palm'}                      |[]                                       |7    |3    
'Expert Onslaught Light Punch'        |4        |-2          |25    |31       |2          |27        |56        |35      |{'onslaught', 'light', 'punch', 'expert'}                     |[]                                       |7    |4    
'Expert Onslaught Lightning Claw'     |3        |-2          |28    |28       |2          |34        |56        |40      |{'onslaught', 'expert', 'lightning', 'claw'}                  |['cause_bleeding', 'do_speed_based_dam'] |8    |2    
'Expert Onslaught Lightning Elbow'    |3        |-2          |36    |30       |2          |48        |67        |40      |{'elbow', 'onslaught', 'expert', 'lightning'}                 |['do_speed_based_dam']                   |8    |2    
'Expert Onslaught Lightning Headbutt' |3        |-2          |40    |29       |2          |36        |67        |40      |{'head', 'onslaught', 'lightning', 'expert'}                  |['do_speed_based_dam']                   |8    |1    
'Expert Onslaught Lightning Kick'     |3        |-2          |32    |28       |3          |54        |78        |40      |{'kick', 'onslaught', 'expert', 'lightning'}                  |['do_speed_based_dam']                   |8    |4    
'Expert Onslaught Lightning Knee'     |3        |-2          |38    |30       |3          |45        |78        |40      |{'onslaught', 'expert', 'knee', 'lightning'}                  |['do_speed_based_dam']                   |8    |1    
'Expert Onslaught Lightning Palm'     |4        |-2          |29    |31       |2          |34        |54        |40      |{'onslaught', 'expert', 'lightning', 'palm'}                  |['do_speed_based_dam']                   |8    |3    
'Expert Onslaught Lightning Punch'    |4        |-2          |31    |29       |2          |36        |56        |40      |{'onslaught', 'expert', 'punch', 'lightning'}                 |['do_speed_based_dam']                   |8    |4    
'Expert Onslaught Lightning Sweep'    |4        |-2          |24    |24       |3          |54        |90        |40      |{'onslaught', 'expert', 'lightning', 'takedown', 'kick'}      |['do_takedown', 'do_speed_based_dam']    |8    |1    
'Expert Onslaught Lightning Throw'    |3        |-2          |12    |36       |4          |54        |101       |40      |{'onslaught', 'expert', 'lightning', 'takedown', 'grappling'} |['do_takedown', 'do_speed_based_dam']    |8    |1    
